serialno,eventstationname,eventproductionline,eventdted,workorderno
CZC3517NQX,B-5-A-PACKING,B-5-A,2023-12-27 19:35:55.707,85590547
CZC3517NR0,B-5-A-PACKING,B-5-A,2023-12-27 20:02:32.853,85590547
CZC3517NR3,B-5-A-PACKING,B-5-A,2023-12-27 20:10:12.657,85590547
CZC3517NV4,B-5-A-PACKING,B-5-A,2023-12-27 18:20:51.700,85590548
CZC3517NV2,B-5-A-PACKING,B-5-A,2023-12-27 18:21:28.910,85590548
CZC3517NV6,B-5-A-PACKING,B-5-A,2023-12-27 20:08:46.827,85590548
CZC3517NV3,B-5-A-PACKING,B-5-A,2023-12-27 20:10:54.223,85590548
CZC3517NV5,B-5-A-PACKING,B-5-A,2023-12-27 20:13:15.067,85590548
CZC3517TT4,B-5-A-PACKING,B-5-A,2023-12-27 22:01:35.173,85590550
CZC3517TTG,B-5-A-PACKING,B-5-A,2023-12-27 22:02:01.627,85590550
CZC3517TT6,B-5-A-PACKING,B-5-A,2023-12-27 22:02:28.860,85590550
CZC3517TTJ,B-5-A-PACKING,B-5-A,2023-12-27 22:03:22.243,85590550
CZC3517TTC,B-5-A-PACKING,B-5-A,2023-12-27 22:14:02.057,85590550
CZC3517TTH,B-5-A-PACKING,B-5-A,2023-12-27 22:14:28.423,85590550
CZC3517TTQ,B-5-A-PACKING,B-5-A,2023-12-27 22:14:56.620,85590550
CZC3517TTK,B-5-A-PACKING,B-5-A,2023-12-27 22:17:59.193,85590550
CZC3517TTX,B-5-A-PACKING,B-5-A,2023-12-27 22:19:12.197,85590550
CZC3517TTM,B-5-A-PACKING,B-5-A,2023-12-27 22:27:03.727,85590550
CZC3517TTB,B-5-A-PACKING,B-5-A,2023-12-27 23:29:22.390,85590550
CZC3517TTF,B-5-A-PACKING,B-5-A,2023-12-27 23:36:12.857,85590550
CZC3517TT7,B-5-A-PACKING,B-5-A,2023-12-28 00:35:10.063,85590550
CZC3517TT5,B-5-A-PACKING,B-5-A,2023-12-28 00:35:41.370,85590550
CZC3517TV7,B-5-A-PACKING,B-5-A,2023-12-28 00:36:17.733,85590550
CZC3517TV1,B-5-A-PACKING,B-5-A,2023-12-28 00:36:52.130,85590550
CZC3517TV3,B-5-A-PACKING,B-5-A,2023-12-28 00:37:23.443,85590550
CZC3517TTN,B-5-A-PACKING,B-5-A,2023-12-28 00:39:15.437,85590550
CZC3517TTD,B-5-A-PACKING,B-5-A,2023-12-28 00:39:48.107,85590550
CZC3517TT9,B-5-A-PACKING,B-5-A,2023-12-28 00:40:23.410,85590550
CZC3517TTS,B-5-A-PACKING,B-5-A,2023-12-28 00:40:53.473,85590550
CZC3517TTZ,B-5-A-PACKING,B-5-A,2023-12-28 00:41:20.350,85590550
CZC3517TTL,B-5-A-PACKING,B-5-A,2023-12-28 00:41:51.827,85590550
CZC3517TV5,B-5-A-PACKING,B-5-A,2023-12-28 00:42:34.577,85590550
CZC3517TVF,B-5-A-PACKING,B-5-A,2023-12-28 00:43:02.177,85590550
CZC3517TTV,B-5-A-PACKING,B-5-A,2023-12-28 00:43:31.417,85590550
CZC3517TVH,B-5-A-PACKING,B-5-A,2023-12-28 00:44:10.330,85590550
CZC3517TVY,B-5-A-PACKING,B-5-A,2023-12-28 01:05:41.147,85590550
CZC3517TVS,B-5-A-PACKING,B-5-A,2023-12-28 01:06:07.220,85590550
CZC3517TVW,B-5-A-PACKING,B-5-A,2023-12-28 01:06:37.247,85590550
CZC3517TVZ,B-5-A-PACKING,B-5-A,2023-12-28 01:07:10.470,85590550
CZC3517TVR,B-5-A-PACKING,B-5-A,2023-12-28 01:07:39.010,85590550
CZC3517TVT,B-5-A-PACKING,B-5-A,2023-12-28 01:08:05.183,85590550
CZC3517TVL,B-5-A-PACKING,B-5-A,2023-12-28 01:10:30.200,85590550
CZC3517TVG,B-5-A-PACKING,B-5-A,2023-12-28 01:10:59.283,85590550
CZC3517TV6,B-5-A-PACKING,B-5-A,2023-12-28 01:11:49.573,85590550
CZC3517TVD,B-5-A-PACKING,B-5-A,2023-12-28 01:12:15.667,85590550
CZC3517TV4,B-5-A-PACKING,B-5-A,2023-12-28 01:12:40.333,85590550
CZC3517TVP,B-5-A-PACKING,B-5-A,2023-12-28 01:14:00.943,85590550
CZC3517TVB,B-5-A-PACKING,B-5-A,2023-12-28 01:14:28.140,85590550
CZC3517TTY,B-5-A-PACKING,B-5-A,2023-12-28 01:14:58.573,85590550
CZC3517TV0,B-5-A-PACKING,B-5-A,2023-12-28 01:16:10.233,85590550
CZC3517TVJ,B-5-A-PACKING,B-5-A,2023-12-28 01:16:41.087,85590550
CZC3517TV9,B-5-A-PACKING,B-5-A,2023-12-28 01:20:39.923,85590550
CZC3517TTW,B-5-A-PACKING,B-5-A,2023-12-28 01:21:44.580,85590550
CZC3517TW0,B-5-A-PACKING,B-5-A,2023-12-28 01:23:55.707,85590550
CZC3517TV8,B-5-A-PACKING,B-5-A,2023-12-28 01:28:03.243,85590550
CZC3517TVK,B-5-A-PACKING,B-5-A,2023-12-28 01:29:16.137,85590550
CZC3517TTP,B-5-A-PACKING,B-5-A,2023-12-28 01:30:17.827,85590550
CZC3517TTT,B-5-A-PACKING,B-5-A,2023-12-28 01:33:32.083,85590550
CZC3517TTR,B-5-A-PACKING,B-5-A,2023-12-28 01:34:12.400,85590550
CZC3517TVM,B-5-A-PACKING,B-5-A,2023-12-28 01:41:54.073,85590550
CZC3517TT8,B-5-A-PACKING,B-5-A,2023-12-28 01:42:26.087,85590550
CZC3517TV2,B-5-A-PACKING,B-5-A,2023-12-28 03:33:44.900,85590550
CZC3517TVV,B-5-A-PACKING,B-5-A,2023-12-28 03:34:12.467,85590550
CZC3517TVX,B-5-A-PACKING,B-5-A,2023-12-28 03:35:10.610,85590550
CZC3517TVC,B-5-A-PACKING,B-5-A,2023-12-28 04:19:43.327,85590550
CZC3517TVN,B-5-A-PACKING,B-5-A,2023-12-28 04:20:16.200,85590550
CZC3517TVQ,B-5-A-PACKING,B-5-A,2023-12-28 04:29:09.037,85590550
CZC3517TW1,B-5-A-PACKING,B-5-A,2023-12-28 05:03:26.383,85590550
CZC3517LZ9,B-5-A-PACKING,B-5-A,2023-12-22 11:11:59.663,85590551
CZC3517M0C,B-5-A-PACKING,B-5-A,2023-12-22 11:17:06.440,85590552
CZC3517M0B,B-5-A-PACKING,B-5-A,2023-12-22 22:23:50.023,85590552
CZC35271P5,B-5-A-PACKING,B-5-A,2023-12-29 22:44:58.097,85590553
CZC3517QHY,B-5-A-PACKING,B-5-A,2023-12-28 11:12:56.463,85590554
CZC3517M16,B-5-A-PACKING,B-5-A,2023-12-27 18:11:28.980,85590555
CZC3517TWM,B-5-A-PACKING,B-5-A,2023-12-27 23:10:37.817,85590662
CZC3517TWL,B-5-A-PACKING,B-5-A,2023-12-27 23:11:43.683,85590662
CZC3517TWJ,B-5-A-PACKING,B-5-A,2023-12-27 23:12:02.963,85590662
CZC3517TWN,B-5-A-PACKING,B-5-A,2023-12-27 23:12:30.037,85590662
CZC3517TWK,B-5-A-PACKING,B-5-A,2023-12-27 23:13:08.413,85590662
CZC3517TWP,B-5-A-PACKING,B-5-A,2023-12-27 23:13:22.720,85590662
CZC3517TWH,B-5-A-PACKING,B-5-A,2023-12-27 23:13:46.530,85590662
CZC3517WVC,B-5-A-PACKING,B-5-A,2023-12-29 01:04:28.390,85590734
CZC3517WV8,B-5-A-PACKING,B-5-A,2023-12-29 01:04:46.703,85590734
CZC3517WVB,B-5-A-PACKING,B-5-A,2023-12-29 01:05:06.557,85590734
CZC3517WV7,B-5-A-PACKING,B-5-A,2023-12-29 01:06:31.340,85590734
CZC3517WV9,B-5-A-PACKING,B-5-A,2023-12-29 01:25:37.580,85590734
CZC3517TXC,B-5-A-PACKING,B-5-A,2023-12-28 23:26:52.503,85590774
CZC3517M41,B-5-A-PACKING,B-5-A,2023-12-27 18:16:44.193,85590775
CZC3517WMP,B-5-A-PACKING,B-5-A,2023-12-30 08:59:51.523,85590790
CZC3517WMN,B-5-A-PACKING,B-5-A,2023-12-30 09:00:35.430,85590790
CZC3517WPW,B-5-A-PACKING,B-5-A,2023-12-29 04:20:45.053,85590805
CZC3517VM1,B-5-A-PACKING,B-5-A,2023-12-27 22:23:26.333,85590860
CZC3517WV2,B-5-A-PACKING,B-5-A,2023-12-29 04:11:54.613,85590863
CZC3517WV3,B-5-A-PACKING,B-5-A,2023-12-29 04:16:29.907,85590863
CZC3517WV4,B-5-A-PACKING,B-5-A,2023-12-29 04:18:13.513,85590863
CZC3517WS7,B-5-A-PACKING,B-5-A,2023-12-29 04:17:36.297,85590866
CZC3517WSS,B-5-A-PACKING,B-5-A,2023-12-29 01:05:31.880,85590869
CZC3517WSQ,B-5-A-PACKING,B-5-A,2023-12-29 01:05:52.993,85590869
CZC3517WSP,B-5-A-PACKING,B-5-A,2023-12-29 01:06:52.070,85590869
CZC3517WSR,B-5-A-PACKING,B-5-A,2023-12-29 01:23:45.833,85590869
CZC3517WSN,B-5-A-PACKING,B-5-A,2023-12-29 01:26:22.097,85590869
CZC3517WX7,B-5-A-PACKING,B-5-A,2023-12-29 01:07:11.337,85591368
CZC3517WP3,B-5-A-PACKING,B-5-A,2023-12-29 01:07:28.690,85591469
CZC3517WNX,B-5-A-PACKING,B-5-A,2023-12-29 01:07:44.100,85591469
CZC3517WP1,B-5-A-PACKING,B-5-A,2023-12-29 01:18:06.197,85591469
CZC3517WNZ,B-5-A-PACKING,B-5-A,2023-12-29 01:18:25.503,85591469
CZC3517WP5,B-5-A-PACKING,B-5-A,2023-12-29 01:23:59.730,85591469
CZC3517WP7,B-5-A-PACKING,B-5-A,2023-12-29 01:24:22.767,85591469
CZC3517WPC,B-5-A-PACKING,B-5-A,2023-12-29 01:24:41.857,85591469
CZC3517WPF,B-5-A-PACKING,B-5-A,2023-12-29 01:24:56.823,85591469
CZC3517WPH,B-5-A-PACKING,B-5-A,2023-12-29 01:25:07.997,85591469
CZC3517WPK,B-5-A-PACKING,B-5-A,2023-12-29 03:44:17.093,85591469
CZC3517WP9,B-5-A-PACKING,B-5-A,2023-12-29 03:44:44.027,85591469
CZC3517WP8,B-5-A-PACKING,B-5-A,2023-12-29 03:45:04.737,85591469
CZC3517WNW,B-5-A-PACKING,B-5-A,2023-12-29 03:45:39.860,85591469
CZC3517WP2,B-5-A-PACKING,B-5-A,2023-12-29 03:45:57.850,85591469
CZC3517WPB,B-5-A-PACKING,B-5-A,2023-12-29 03:46:32.730,85591469
CZC3517WPD,B-5-A-PACKING,B-5-A,2023-12-29 03:47:13.603,85591469
CZC3517WP4,B-5-A-PACKING,B-5-A,2023-12-29 03:47:38.087,85591469
CZC3517WPG,B-5-A-PACKING,B-5-A,2023-12-29 03:47:52.137,85591469
CZC3517WPJ,B-5-A-PACKING,B-5-A,2023-12-29 03:48:16.747,85591469
CZC3517WP6,B-5-A-PACKING,B-5-A,2023-12-29 03:56:55.327,85591469
CZC3517WNY,B-5-A-PACKING,B-5-A,2023-12-29 04:12:20.220,85591469
CZC3517WP0,B-5-A-PACKING,B-5-A,2023-12-29 04:21:02.740,85591469
CZC3517VMX,B-5-A-PACKING,B-5-A,2023-12-29 04:12:48.403,85591523
CZC3517VNH,B-5-A-PACKING,B-5-A,2023-12-29 04:14:52.180,85591523
CZC3517VMZ,B-5-A-PACKING,B-5-A,2023-12-29 04:15:14.487,85591523
CZC3517VN9,B-5-A-PACKING,B-5-A,2023-12-29 04:15:36.153,85591523
CZC3517VNC,B-5-A-PACKING,B-5-A,2023-12-29 04:16:01.293,85591523
CZC3517VN6,B-5-A-PACKING,B-5-A,2023-12-29 04:18:32.560,85591523
CZC3517VN3,B-5-A-PACKING,B-5-A,2023-12-29 04:18:53.013,85591523
CZC3517VMW,B-5-A-PACKING,B-5-A,2023-12-29 04:19:16.173,85591523
CZC3517VN1,B-5-A-PACKING,B-5-A,2023-12-29 04:19:34.673,85591523
CZC3517VN5,B-5-A-PACKING,B-5-A,2023-12-29 04:19:53.847,85591523
CZC3517VN8,B-5-A-PACKING,B-5-A,2023-12-29 04:20:11.927,85591523
CZC3517VN0,B-5-A-PACKING,B-5-A,2023-12-29 04:22:06.350,85591523
CZC3517VNF,B-5-A-PACKING,B-5-A,2023-12-29 04:22:28.043,85591523
CZC3517VN4,B-5-A-PACKING,B-5-A,2023-12-29 04:23:16.123,85591523
CZC3517VNG,B-5-A-PACKING,B-5-A,2023-12-29 04:24:12.823,85591523
CZC3517VMY,B-5-A-PACKING,B-5-A,2023-12-29 04:24:56.330,85591523
CZC3517VND,B-5-A-PACKING,B-5-A,2023-12-29 04:25:20.327,85591523
CZC3517VN7,B-5-A-PACKING,B-5-A,2023-12-29 04:25:44.247,85591523
CZC3517VNB,B-5-A-PACKING,B-5-A,2023-12-29 04:31:09.013,85591523
CZC3517VN2,B-5-A-PACKING,B-5-A,2023-12-29 04:38:49.147,85591523
CZC3517P34,B-5-A-PACKING,B-5-A,2023-12-27 13:37:51.993,85591557
CZC3517P37,B-5-A-PACKING,B-5-A,2023-12-27 13:39:24.457,85591557
CZC3517P2W,B-5-A-PACKING,B-5-A,2023-12-27 13:44:32.913,85591557
CZC3517P2X,B-5-A-PACKING,B-5-A,2023-12-27 13:45:08.540,85591557
CZC3517P2Y,B-5-A-PACKING,B-5-A,2023-12-27 13:45:49.573,85591557
CZC3517P31,B-5-A-PACKING,B-5-A,2023-12-27 13:46:26.983,85591557
CZC3517P2S,B-5-A-PACKING,B-5-A,2023-12-27 13:47:05.423,85591557
CZC3517P2R,B-5-A-PACKING,B-5-A,2023-12-27 13:47:55.193,85591557
CZC3517P2V,B-5-A-PACKING,B-5-A,2023-12-27 13:48:45.193,85591557
CZC3517P30,B-5-A-PACKING,B-5-A,2023-12-27 13:49:50.670,85591557
CZC3517P36,B-5-A-PACKING,B-5-A,2023-12-27 13:50:37.460,85591557
CZC3517P35,B-5-A-PACKING,B-5-A,2023-12-27 13:51:43.807,85591557
CZC3517P32,B-5-A-PACKING,B-5-A,2023-12-27 13:55:35.710,85591557
CZC3517P2Z,B-5-A-PACKING,B-5-A,2023-12-27 13:56:15.383,85591557
CZC3517P2T,B-5-A-PACKING,B-5-A,2023-12-27 14:14:14.573,85591557
CZC3517P33,B-5-A-PACKING,B-5-A,2023-12-27 15:20:02.513,85591557
CZC3517P3S,B-5-A-PACKING,B-5-A,2023-12-22 06:08:53.127,85591558
CZC3517LBB,B-5-A-PACKING,B-5-A,2023-12-27 20:06:20.110,85591560
CZC352729M,B-5-A-PACKING,B-5-A,2023-12-29 10:22:05.783,85591562
CZC352729K,B-5-A-PACKING,B-5-A,2023-12-29 10:29:22.743,85591562
CZC352729L,B-5-A-PACKING,B-5-A,2023-12-29 10:49:42.947,85591562
CZC3517VPJ,B-5-A-PACKING,B-5-A,2023-12-28 06:35:40.523,85591565
CZC3517PSD,B-5-A-PACKING,B-5-A,2023-12-23 03:50:16.553,85591575
CZC3517PSG,B-5-A-PACKING,B-5-A,2023-12-23 03:51:52.927,85591575
CZC3517PSJ,B-5-A-PACKING,B-5-A,2023-12-23 04:01:50.053,85591575
CZC3517PSH,B-5-A-PACKING,B-5-A,2023-12-23 04:02:20.117,85591575
CZC3517PSF,B-5-A-PACKING,B-5-A,2023-12-23 04:04:46.773,85591575
CZC3517WR9,B-5-A-PACKING,B-5-A,2023-12-29 03:48:34.397,85591578
CZC3517WR8,B-5-A-PACKING,B-5-A,2023-12-29 03:53:47.423,85591578
CZC3517WRC,B-5-A-PACKING,B-5-A,2023-12-29 03:54:13.680,85591578
CZC3517WRH,B-5-A-PACKING,B-5-A,2023-12-29 03:55:25.027,85591578
CZC3517WRD,B-5-A-PACKING,B-5-A,2023-12-29 03:55:43.583,85591578
CZC3517WRG,B-5-A-PACKING,B-5-A,2023-12-29 03:56:35.317,85591578
CZC3517WRF,B-5-A-PACKING,B-5-A,2023-12-29 04:22:53.233,85591578
CZC3517WRJ,B-5-A-PACKING,B-5-A,2023-12-29 04:23:37.603,85591578
CZC3517WRB,B-5-A-PACKING,B-5-A,2023-12-29 04:48:44.570,85591578
CZC3517WRK,B-5-A-PACKING,B-5-A,2023-12-29 08:08:40.507,85591578
CZC3517WDR,B-5-A-PACKING,B-5-A,2023-12-27 18:35:23.417,85592166
CZC3517WDQ,B-5-A-PACKING,B-5-A,2023-12-27 18:37:03.670,85592166
CZC3517WDT,B-5-A-PACKING,B-5-A,2023-12-27 18:37:27.603,85592166
CZC3517WDD,B-5-A-PACKING,B-5-A,2023-12-27 18:42:52.437,85592166
CZC3517WDL,B-5-A-PACKING,B-5-A,2023-12-27 18:43:50.690,85592166
CZC3517WDC,B-5-A-PACKING,B-5-A,2023-12-27 18:44:16.600,85592166
CZC3517WDN,B-5-A-PACKING,B-5-A,2023-12-27 18:44:43.033,85592166
CZC3517WDP,B-5-A-PACKING,B-5-A,2023-12-27 18:45:04.987,85592166
CZC3517WDM,B-5-A-PACKING,B-5-A,2023-12-27 18:55:32.550,85592166
CZC3517WDJ,B-5-A-PACKING,B-5-A,2023-12-27 18:56:37.670,85592166
CZC3517WDK,B-5-A-PACKING,B-5-A,2023-12-27 18:56:54.287,85592166
CZC3517WDG,B-5-A-PACKING,B-5-A,2023-12-27 18:57:16.837,85592166
CZC3517WDH,B-5-A-PACKING,B-5-A,2023-12-27 18:57:33.107,85592166
CZC3517WDF,B-5-A-PACKING,B-5-A,2023-12-27 18:59:10.110,85592166
CZC3517WDS,B-5-A-PACKING,B-5-A,2023-12-27 20:22:05.497,85592166
CZC3517WJ9,B-5-A-PACKING,B-5-A,2023-12-29 04:27:02.293,85592212
CZC3517W66,B-5-A-PACKING,B-5-A,2023-12-29 06:03:42.257,85592213
CZC3517W7B,B-5-A-PACKING,B-5-A,2023-12-27 22:30:22.420,85592217
CZC3517TRQ,B-5-A-PACKING,B-5-A,2023-12-29 04:27:34.933,85592299
CZC3517TRN,B-5-A-PACKING,B-5-A,2023-12-29 04:29:12.393,85592299
CZC3517TRR,B-5-A-PACKING,B-5-A,2023-12-29 04:29:52.053,85592299
CZC3517TRP,B-5-A-PACKING,B-5-A,2023-12-29 04:32:33.170,85592299
CZC3517V04,B-5-A-PACKING,B-5-A,2023-12-27 23:04:19.887,85592787
CZC3517V3B,B-5-A-PACKING,B-5-A,2023-12-27 22:22:33.250,85593044
CZC3517V39,B-5-A-PACKING,B-5-A,2023-12-27 22:25:33.370,85593044
CZC3517V38,B-5-A-PACKING,B-5-A,2023-12-28 03:31:08.547,85593044
CZC35275YK,B-5-A-PACKING,B-5-A,2023-12-30 07:14:24.527,85593046
CZC35275YM,B-5-A-PACKING,B-5-A,2023-12-30 07:17:56.613,85593046
CZC35275YL,B-5-A-PACKING,B-5-A,2023-12-30 07:20:24.263,85593046
CZC35275YP,B-5-A-PACKING,B-5-A,2023-12-30 07:40:31.030,85593046
CZC35275YN,B-5-A-PACKING,B-5-A,2023-12-30 07:45:07.210,85593046
CZC3517TKH,B-5-A-PACKING,B-5-A,2023-12-28 08:32:00.740,85593061
CZC3517TKK,B-5-A-PACKING,B-5-A,2023-12-28 10:53:25.643,85593061
CZC3517TKC,B-5-A-PACKING,B-5-A,2023-12-28 10:54:18.803,85593061
CZC3517TKM,B-5-A-PACKING,B-5-A,2023-12-28 10:56:53.450,85593061
CZC3517TK5,B-5-A-PACKING,B-5-A,2023-12-28 10:57:22.477,85593061
CZC3517TKF,B-5-A-PACKING,B-5-A,2023-12-28 10:59:27.870,85593061
CZC3517TK7,B-5-A-PACKING,B-5-A,2023-12-28 11:00:18.637,85593061
CZC3517TK8,B-5-A-PACKING,B-5-A,2023-12-28 11:08:10.020,85593061
CZC3517TKD,B-5-A-PACKING,B-5-A,2023-12-28 11:08:49.767,85593061
CZC3517TKB,B-5-A-PACKING,B-5-A,2023-12-28 11:09:57.440,85593061
CZC3517TKG,B-5-A-PACKING,B-5-A,2023-12-28 11:10:46.943,85593061
CZC3517TKL,B-5-A-PACKING,B-5-A,2023-12-28 11:11:29.173,85593061
CZC3517TKJ,B-5-A-PACKING,B-5-A,2023-12-28 11:12:08.447,85593061
CZC3517TK6,B-5-A-PACKING,B-5-A,2023-12-28 11:14:59.857,85593061
CZC3517TK9,B-5-A-PACKING,B-5-A,2023-12-28 12:44:21.923,85593061
CZC3517TKP,B-5-A-PACKING,B-5-A,2023-12-28 13:10:12.617,85593061
CZC3517TKN,B-5-A-PACKING,B-5-A,2023-12-28 13:18:27.887,85593061
CZC3517W8R,B-5-A-PACKING,B-5-A,2023-12-29 04:30:26.367,85593256
CZC3517V3L,B-5-A-PACKING,B-5-A,2023-12-27 22:29:52.930,85593420
CZC3517V40,B-5-A-PACKING,B-5-A,2023-12-29 04:30:48.993,85593421
CZC3517V43,B-5-A-PACKING,B-5-A,2023-12-29 04:37:37.630,85593421
CZC3517V3Z,B-5-A-PACKING,B-5-A,2023-12-29 04:39:51.977,85593421
CZC3517V42,B-5-A-PACKING,B-5-A,2023-12-29 04:41:44.413,85593421
CZC3517V41,B-5-A-PACKING,B-5-A,2023-12-29 04:42:33.633,85593421
CZC3517V3W,B-5-A-PACKING,B-5-A,2023-12-29 04:43:25.253,85593421
CZC3517V3Y,B-5-A-PACKING,B-5-A,2023-12-29 04:43:47.897,85593421
CZC3517V3X,B-5-A-PACKING,B-5-A,2023-12-29 04:45:06.043,85593421
CZC35274LR,B-5-A-PACKING,B-5-A,2023-12-28 09:46:26.277,85593422
CZC35274LS,B-5-A-PACKING,B-5-A,2023-12-28 09:52:09.983,85593422
CZC3517V6G,B-5-A-PACKING,B-5-A,2023-12-30 07:06:50.520,85593580
CZC3517V6F,B-5-A-PACKING,B-5-A,2023-12-30 07:08:02.527,85593580
CZC3517V6H,B-5-A-PACKING,B-5-A,2023-12-30 07:19:06.400,85593580
CZC3517WJG,B-5-A-PACKING,B-5-A,2023-12-27 21:49:31.813,85594560
CZC3517WK4,B-5-A-PACKING,B-5-A,2023-12-29 04:26:08.513,85594561
CZC3517WMZ,B-5-A-PACKING,B-5-A,2023-12-29 04:26:41.577,85594562
CZC3517WPV,B-5-A-PACKING,B-5-A,2023-12-29 04:40:49.677,85594563
CZC3517VWQ,B-5-A-PACKING,B-5-A,2023-12-27 14:27:23.047,85594904
CZC3517VWF,B-5-A-PACKING,B-5-A,2023-12-27 14:27:51.280,85594904
CZC3517VWP,B-5-A-PACKING,B-5-A,2023-12-27 14:30:05.250,85594904
CZC3517VWB,B-5-A-PACKING,B-5-A,2023-12-27 14:30:25.207,85594904
CZC3517VWC,B-5-A-PACKING,B-5-A,2023-12-27 14:30:42.350,85594904
CZC3517VWD,B-5-A-PACKING,B-5-A,2023-12-27 15:47:12.433,85594904
CZC3517VWK,B-5-A-PACKING,B-5-A,2023-12-27 15:52:49.490,85594904
CZC3517VWL,B-5-A-PACKING,B-5-A,2023-12-27 15:53:34.883,85594904
CZC3517VW4,B-5-A-PACKING,B-5-A,2023-12-27 15:55:40.037,85594904
CZC3517VW9,B-5-A-PACKING,B-5-A,2023-12-27 15:55:55.893,85594904
CZC3517VW6,B-5-A-PACKING,B-5-A,2023-12-27 15:56:34.343,85594904
CZC3517VW7,B-5-A-PACKING,B-5-A,2023-12-27 15:56:54.167,85594904
CZC3517VWM,B-5-A-PACKING,B-5-A,2023-12-27 15:57:34.103,85594904
CZC3517VWJ,B-5-A-PACKING,B-5-A,2023-12-27 15:57:53.917,85594904
CZC3517VWN,B-5-A-PACKING,B-5-A,2023-12-27 15:58:10.537,85594904
CZC3517VWG,B-5-A-PACKING,B-5-A,2023-12-27 15:58:43.243,85594904
CZC3517VWH,B-5-A-PACKING,B-5-A,2023-12-27 15:59:04.863,85594904
CZC3517VW3,B-5-A-PACKING,B-5-A,2023-12-27 15:59:28.417,85594904
CZC3517VW8,B-5-A-PACKING,B-5-A,2023-12-27 16:07:04.600,85594904
CZC3517VW5,B-5-A-PACKING,B-5-A,2023-12-27 16:07:23.350,85594904
CZC3517VXX,B-5-A-PACKING,B-5-A,2023-12-27 15:41:33.740,85594908
CZC3517VXY,B-5-A-PACKING,B-5-A,2023-12-27 15:43:50.987,85594908
CZC3517VXZ,B-5-A-PACKING,B-5-A,2023-12-27 15:52:23.857,85594908
CZC3517VY0,B-5-A-PACKING,B-5-A,2023-12-27 16:01:47.060,85594908
CZC3517WR1,B-5-A-PACKING,B-5-A,2023-12-28 23:12:53.293,85595018
CZC3517WSF,B-5-A-PACKING,B-5-A,2023-12-27 23:24:51.783,85595019
CZC3517WSD,B-5-A-PACKING,B-5-A,2023-12-27 23:25:13.323,85595019
CZC3517WSG,B-5-A-PACKING,B-5-A,2023-12-27 23:26:14.910,85595019
CZC3517WTL,B-5-A-PACKING,B-5-A,2023-12-27 19:38:34.007,85595020
CZC3517WTK,B-5-A-PACKING,B-5-A,2023-12-27 19:39:19.957,85595020
CZC3517WTF,B-5-A-PACKING,B-5-A,2023-12-27 19:39:45.163,85595020
CZC3517WTJ,B-5-A-PACKING,B-5-A,2023-12-27 19:40:10.000,85595020
CZC3517WTC,B-5-A-PACKING,B-5-A,2023-12-27 19:40:45.013,85595020
CZC3517WTG,B-5-A-PACKING,B-5-A,2023-12-27 20:18:26.967,85595020
CZC3517WT8,B-5-A-PACKING,B-5-A,2023-12-27 20:19:07.973,85595020
CZC3517WT9,B-5-A-PACKING,B-5-A,2023-12-27 20:19:48.577,85595020
CZC3517WTB,B-5-A-PACKING,B-5-A,2023-12-27 20:20:26.137,85595020
CZC3517WTD,B-5-A-PACKING,B-5-A,2023-12-27 20:22:28.073,85595020
CZC3517WT5,B-5-A-PACKING,B-5-A,2023-12-27 21:30:07.827,85595020
CZC3517WT4,B-5-A-PACKING,B-5-A,2023-12-27 21:31:38.483,85595020
CZC3517WT1,B-5-A-PACKING,B-5-A,2023-12-27 21:41:27.030,85595020
CZC3517WT2,B-5-A-PACKING,B-5-A,2023-12-27 21:43:44.330,85595020
CZC3517WT3,B-5-A-PACKING,B-5-A,2023-12-27 21:44:03.123,85595020
CZC3517WT6,B-5-A-PACKING,B-5-A,2023-12-27 21:45:34.673,85595020
CZC3517WTH,B-5-A-PACKING,B-5-A,2023-12-27 22:21:41.903,85595020
CZC3517WSZ,B-5-A-PACKING,B-5-A,2023-12-27 23:15:56.090,85595020
CZC3517WT0,B-5-A-PACKING,B-5-A,2023-12-27 23:18:08.317,85595020
CZC3517WT7,B-5-A-PACKING,B-5-A,2023-12-27 23:18:32.757,85595020
CZC3517WSJ,B-5-A-PACKING,B-5-A,2023-12-27 18:34:54.643,85595060
CZC3517WSK,B-5-A-PACKING,B-5-A,2023-12-27 18:37:47.157,85595060
CZC3517WSH,B-5-A-PACKING,B-5-A,2023-12-27 18:46:56.637,85595060
CZC3517WSL,B-5-A-PACKING,B-5-A,2023-12-27 19:02:10.440,85595060
CZC352726T,B-5-A-PACKING,B-5-A,2023-12-29 23:26:29.713,85595381
CZC3517S2T,B-5-A-PACKING,B-5-A,2023-12-28 23:30:12.563,85595685
CZC3517WVJ,B-5-A-PACKING,B-5-A,2023-12-27 21:41:53.587,85595704
CZC3517WW2,B-5-A-PACKING,B-5-A,2023-12-27 21:42:24.100,85595704
CZC3517WWR,B-5-A-PACKING,B-5-A,2023-12-27 21:42:38.147,85595704
CZC3517WW1,B-5-A-PACKING,B-5-A,2023-12-27 21:43:04.837,85595704
CZC3517WWS,B-5-A-PACKING,B-5-A,2023-12-27 21:43:18.907,85595704
CZC3517WVF,B-5-A-PACKING,B-5-A,2023-12-27 21:44:46.720,85595704
CZC3517WVY,B-5-A-PACKING,B-5-A,2023-12-27 21:45:54.087,85595704
CZC3517WWB,B-5-A-PACKING,B-5-A,2023-12-27 21:46:12.583,85595704
